"Species","Year","results_code","area_code","year","season","period","species_code","species_id","index","stderr","stdev","upper_ci","lower_ci","LOESS_index"
"COTE",1990,"SCMP","Atlantic",1990,"breeding","3Gen-Recent","comter",5570,29566.46243659,NA,3934.34210763257,39449.7582467272,23950.1815604263,29591.9205459513
"COTE",1991,"SCMP","Atlantic",1991,"breeding","3Gen-Recent","comter",5570,30116.4739837395,NA,3815.53784813173,39478.3024384014,24573.1319315489,30141.4669950846
"COTE",1992,"SCMP","Atlantic",1992,"breeding","3Gen-Recent","comter",5570,30680.6419976086,NA,3680.11787559806,39757.6371727908,25170.8153418395,30685.8044101297
"COTE",1993,"SCMP","Atlantic",1993,"breeding","3Gen-Recent","comter",5570,31241.0489531692,NA,3534.59079872012,39763.7757039341,25831.4188365897,31242.6274208316
"COTE",1994,"SCMP","Atlantic",1994,"breeding","3Gen-Recent","comter",5570,31786.6989069274,NA,3385.98061564577,39733.6819923111,26448.4764601279,31797.8340409321
"COTE",1995,"SCMP","Atlantic",1995,"breeding","3Gen-Recent","comter",5570,32356.0671030576,NA,3241.42353862472,39888.8582666379,27047.2083926832,32332.2347553133
"COTE",1996,"SCMP","Atlantic",1996,"breeding","3Gen-Recent","comter",5570,32911.5584137894,NA,3107.64309332929,39956.476174195,27624.9722997432,32868.0957713309
"COTE",1997,"SCMP","Atlantic",1997,"breeding","3Gen-Recent","comter",5570,33442.5925660818,NA,2990.29912329261,40060.8789989053,28305.7686875981,33388.9024011128
"COTE",1998,"SCMP","Atlantic",1998,"breeding","3Gen-Recent","comter",5570,33884.0402842453,NA,2893.27726702871,40232.2784045311,28792.356813069,33877.1341164389
"COTE",1999,"SCMP","Atlantic",1999,"breeding","3Gen-Recent","comter",5570,34324.866422796,NA,2818.07876418892,40557.6430679417,29367.0215923988,34326.9112936605
"COTE",2000,"SCMP","Atlantic",2000,"breeding","3Gen-Recent","comter",5570,34778.1379436559,NA,2763.52803401276,40721.0262426462,29897.5019542957,34748.8574322879
"COTE",2001,"SCMP","Atlantic",2001,"breeding","3Gen-Recent","comter",5570,35158.1133417156,NA,2725.9692541714,40999.2043984956,30336.4575136943,35149.8575764089
"COTE",2002,"SCMP","Atlantic",2002,"breeding","3Gen-Recent","comter",5570,35526.8649368387,NA,2699.96861590592,41348.5364931252,30723.7296557611,35512.1947065612
"COTE",2003,"SCMP","Atlantic",2003,"breeding","3Gen-Recent","comter",5570,35857.7826605776,NA,2679.36737324128,41673.8119999396,31109.2981204947,35852.8850582836
"COTE",2004,"SCMP","Atlantic",2004,"breeding","3Gen-Recent","comter",5570,36169.4699220551,NA,2658.45339910257,41914.3920142956,31544.1693684612,36174.8078198488
"COTE",2005,"SCMP","Atlantic",2005,"breeding","3Gen-Recent","comter",5570,36486.066049756,NA,2633.06325283114,42100.3426389057,31820.3532397499,36465.2613207678
"COTE",2006,"SCMP","Atlantic",2006,"breeding","3Gen-Recent","comter",5570,36762.467758457,NA,2601.53048360617,42351.1365777052,32234.8677724033,36762.402418052
"COTE",2007,"SCMP","Atlantic",2007,"breeding","3Gen-Recent","comter",5570,37044.3471036208,NA,2565.47995984287,42550.8503931666,32493.3110328144,37043.5434627768
"COTE",2008,"SCMP","Atlantic",2008,"breeding","3Gen-Recent","comter",5570,37317.5505300941,NA,2530.4843444857,42775.5952808766,32786.915870869,37324.6588267503
"COTE",2009,"SCMP","Atlantic",2009,"breeding","3Gen-Recent","comter",5570,37620.5722232373,NA,2506.52222055867,42875.3206014475,33103.8097354802,37632.028804262
"COTE",2010,"SCMP","Atlantic",2010,"breeding","3Gen-Recent","comter",5570,37906.0610974197,NA,2507.99883764516,43275.4887616078,33389.8402038027,37942.9837092918
"COTE",2011,"SCMP","Atlantic",2011,"breeding","3Gen-Recent","comter",5570,38229.9096736171,NA,2552.88767131201,43713.1890511564,33632.5930558536,38283.3173856865
"COTE",2012,"SCMP","Atlantic",2012,"breeding","3Gen-Recent","comter",5570,38579.5820838883,NA,2660.62147801129,44219.5979277458,33787.258623493,38652.4515712226
"COTE",2013,"SCMP","Atlantic",2013,"breeding","3Gen-Recent","comter",5570,38937.5189006815,NA,2849.09009855335,44958.281900582,33865.9575778263,39041.7189302667
"COTE",2014,"SCMP","Atlantic",2014,"breeding","3Gen-Recent","comter",5570,39320.7482456808,NA,3132.17735026302,46017.7059417415,33735.5298552048,39457.4131399391
"COTE",2015,"SCMP","Atlantic",2015,"breeding","3Gen-Recent","comter",5570,39803.9011530877,NA,3519.34806257361,47537.2662481808,33704.8377767833,39896.5721377641
"COTE",2016,"SCMP","Atlantic",2016,"breeding","3Gen-Recent","comter",5570,40377.3238488104,NA,4017.35544646706,49380.5793822847,33624.0420138915,40359.9832508113
"COTE",2017,"SCMP","Atlantic",2017,"breeding","3Gen-Recent","comter",5570,41031.1859252951,NA,4632.78015933799,51576.7030047851,33460.9212507705,40848.4814132543
"COTE",2007,"SCMP","Atlantic",2007,"breeding","10-years","comter",5570,37044.3471036208,NA,2565.47995984287,42550.8503931666,32493.3110328144,37043.5434627768
"COTE",2008,"SCMP","Atlantic",2008,"breeding","10-years","comter",5570,37317.5505300941,NA,2530.4843444857,42775.5952808766,32786.915870869,37324.6588267503
"COTE",2009,"SCMP","Atlantic",2009,"breeding","10-years","comter",5570,37620.5722232373,NA,2506.52222055867,42875.3206014475,33103.8097354802,37632.028804262
"COTE",2010,"SCMP","Atlantic",2010,"breeding","10-years","comter",5570,37906.0610974197,NA,2507.99883764516,43275.4887616078,33389.8402038027,37942.9837092918
"COTE",2011,"SCMP","Atlantic",2011,"breeding","10-years","comter",5570,38229.9096736171,NA,2552.88767131201,43713.1890511564,33632.5930558536,38283.3173856865
"COTE",2012,"SCMP","Atlantic",2012,"breeding","10-years","comter",5570,38579.5820838883,NA,2660.62147801129,44219.5979277458,33787.258623493,38652.4515712226
"COTE",2013,"SCMP","Atlantic",2013,"breeding","10-years","comter",5570,38937.5189006815,NA,2849.09009855335,44958.281900582,33865.9575778263,39041.7189302667
"COTE",2014,"SCMP","Atlantic",2014,"breeding","10-years","comter",5570,39320.7482456808,NA,3132.17735026302,46017.7059417415,33735.5298552048,39457.4131399391
"COTE",2015,"SCMP","Atlantic",2015,"breeding","10-years","comter",5570,39803.9011530877,NA,3519.34806257361,47537.2662481808,33704.8377767833,39896.5721377641
"COTE",2016,"SCMP","Atlantic",2016,"breeding","10-years","comter",5570,40377.3238488104,NA,4017.35544646706,49380.5793822847,33624.0420138915,40359.9832508113
"COTE",2017,"SCMP","Atlantic",2017,"breeding","10-years","comter",5570,41031.1859252951,NA,4632.78015933799,51576.7030047851,33460.9212507705,40848.4814132543
"DCCO",1990,"SCMP","Atlantic",1990,"breeding","all years","doccor",2390,27974.5887111402,NA,2936.16191510578,34805.244391679,23309.4688341609,27998.9123194603
"DCCO",1991,"SCMP","Atlantic",1991,"breeding","all years","doccor",2390,28706.1391164664,NA,2886.10630486655,35314.3169587074,24009.1573717268,28680.0133561314
"DCCO",1992,"SCMP","Atlantic",1992,"breeding","all years","doccor",2390,29405.6694826389,NA,2829.21595545285,35865.9550882436,24776.0672835848,29387.3636192472
"DCCO",1993,"SCMP","Atlantic",1993,"breeding","all years","doccor",2390,30121.4982084293,NA,2768.27273072403,36533.210372562,25584.495413926,30122.3214688423
"DCCO",1994,"SCMP","Atlantic",1994,"breeding","all years","doccor",2390,30873.3041708445,NA,2706.30541977542,37105.3906605657,26455.2326523295,30885.400549604
"DCCO",1995,"SCMP","Atlantic",1995,"breeding","all years","doccor",2390,31662.4284824562,NA,2646.37834856598,37756.5869099481,27198.2675136207,31678.6127956625
"DCCO",1996,"SCMP","Atlantic",1996,"breeding","all years","doccor",2390,32517.3598359236,NA,2591.39117315775,38324.5837745512,28070.2901023439,32501.7430678962
"DCCO",1997,"SCMP","Atlantic",1997,"breeding","all years","doccor",2390,33371.4670181076,NA,2543.89211738498,38947.6034627239,28927.8395535299,33364.6373277277
"DCCO",1998,"SCMP","Atlantic",1998,"breeding","all years","doccor",2390,34252.88733536,NA,2505.90923976156,39746.7979951502,29900.795129018,34262.8105069245
"DCCO",1999,"SCMP","Atlantic",1999,"breeding","all years","doccor",2390,35183.4503710661,NA,2478.80861660335,40593.2301233333,30835.5278847026,35198.5170875867
"DCCO",2000,"SCMP","Atlantic",2000,"breeding","all years","doccor",2390,36176.1768985582,NA,2463.19333490193,41467.9328860892,31773.5612774928,36168.5435531395
"DCCO",2001,"SCMP","Atlantic",2001,"breeding","all years","doccor",2390,37167.5300915858,NA,2458.86196663564,42359.7772669426,32725.4016221041,37174.5316163764
"DCCO",2002,"SCMP","Atlantic",2002,"breeding","all years","doccor",2390,38222.3333910462,NA,2464.84998687966,43430.6871113888,33675.7607600238,38212.2040367291
"DCCO",2003,"SCMP","Atlantic",2003,"breeding","all years","doccor",2390,39281.4074524647,NA,2479.58363963438,44552.5765533812,34744.5396206993,39277.7823521888
"DCCO",2004,"SCMP","Atlantic",2004,"breeding","all years","doccor",2390,40366.7496501495,NA,2501.18362055488,45643.2236324458,35843.6147248373,40364.1993851396
"DCCO",2005,"SCMP","Atlantic",2005,"breeding","all years","doccor",2390,41491.4740535396,NA,2527.96321878667,46596.7725510519,36883.1365942192,41477.4512818138
"DCCO",2006,"SCMP","Atlantic",2006,"breeding","all years","doccor",2390,42613.2734013992,NA,2559.165110172,47882.8014267051,37969.9282119858,42613.7953074262
"DCCO",2007,"SCMP","Atlantic",2007,"breeding","all years","doccor",2390,43769.8056934248,NA,2595.95947010472,49161.9961121008,39100.9230766398,43778.4543971923
"DCCO",2008,"SCMP","Atlantic",2008,"breeding","all years","doccor",2390,44965.4473416156,NA,2642.66073592757,50399.9883332121,40239.1991224564,44975.2199244109
"DCCO",2009,"SCMP","Atlantic",2009,"breeding","all years","doccor",2390,46206.0759039686,NA,2707.97761125222,51735.8561134863,41304.2296704122,46203.0696409458
"DCCO",2010,"SCMP","Atlantic",2010,"breeding","all years","doccor",2390,47459.8951574191,NA,2805.87030741731,53291.5602336404,42305.926083937,47465.9894951378
"DCCO",2011,"SCMP","Atlantic",2011,"breeding","all years","doccor",2390,48771.9092810008,NA,2955.33889430558,54943.8302873774,43196.9451574582,48759.913479943
"DCCO",2012,"SCMP","Atlantic",2012,"breeding","all years","doccor",2390,50094.4697471058,NA,3178.53922617453,56734.0555613216,44062.9491178802,50086.4335799242
"DCCO",2013,"SCMP","Atlantic",2013,"breeding","all years","doccor",2390,51443.9590655743,NA,3497.42924480707,58889.7417084589,44798.5069240746,51445.6971366645
"DCCO",2014,"SCMP","Atlantic",2014,"breeding","all years","doccor",2390,52847.465625425,NA,3930.38515943947,61308.9011090327,45628.2805193655,52838.5965711953
"DCCO",2015,"SCMP","Atlantic",2015,"breeding","all years","doccor",2390,54249.3042953794,NA,4490.55730465593,64234.4284822068,46138.5896530741,54265.9942562547
"DCCO",2016,"SCMP","Atlantic",2016,"breeding","all years","doccor",2390,55734.1216579681,NA,5186.50004610793,67407.9549215552,46722.8924219573,55728.1724774498
"DCCO",1995,"SCMP","Atlantic",1995,"breeding","3Gen-Recent","doccor",2390,31662.4284824562,NA,2646.37834856598,37756.5869099481,27198.2675136207,31678.6127956625
"DCCO",1996,"SCMP","Atlantic",1996,"breeding","3Gen-Recent","doccor",2390,32517.3598359236,NA,2591.39117315775,38324.5837745512,28070.2901023439,32501.7430678962
"DCCO",1997,"SCMP","Atlantic",1997,"breeding","3Gen-Recent","doccor",2390,33371.4670181076,NA,2543.89211738498,38947.6034627239,28927.8395535299,33364.6373277277
"DCCO",1998,"SCMP","Atlantic",1998,"breeding","3Gen-Recent","doccor",2390,34252.88733536,NA,2505.90923976156,39746.7979951502,29900.795129018,34262.8105069245
"DCCO",1999,"SCMP","Atlantic",1999,"breeding","3Gen-Recent","doccor",2390,35183.4503710661,NA,2478.80861660335,40593.2301233333,30835.5278847026,35198.5170875867
"DCCO",2000,"SCMP","Atlantic",2000,"breeding","3Gen-Recent","doccor",2390,36176.1768985582,NA,2463.19333490193,41467.9328860892,31773.5612774928,36168.5435531395
"DCCO",2001,"SCMP","Atlantic",2001,"breeding","3Gen-Recent","doccor",2390,37167.5300915858,NA,2458.86196663564,42359.7772669426,32725.4016221041,37174.5316163764
"DCCO",2002,"SCMP","Atlantic",2002,"breeding","3Gen-Recent","doccor",2390,38222.3333910462,NA,2464.84998687966,43430.6871113888,33675.7607600238,38212.2040367291
"DCCO",2003,"SCMP","Atlantic",2003,"breeding","3Gen-Recent","doccor",2390,39281.4074524647,NA,2479.58363963438,44552.5765533812,34744.5396206993,39277.7823521888
"DCCO",2004,"SCMP","Atlantic",2004,"breeding","3Gen-Recent","doccor",2390,40366.7496501495,NA,2501.18362055488,45643.2236324458,35843.6147248373,40364.1993851396
"DCCO",2005,"SCMP","Atlantic",2005,"breeding","3Gen-Recent","doccor",2390,41491.4740535396,NA,2527.96321878667,46596.7725510519,36883.1365942192,41477.4512818138
"DCCO",2006,"SCMP","Atlantic",2006,"breeding","3Gen-Recent","doccor",2390,42613.2734013992,NA,2559.165110172,47882.8014267051,37969.9282119858,42613.7953074262
"DCCO",2007,"SCMP","Atlantic",2007,"breeding","3Gen-Recent","doccor",2390,43769.8056934248,NA,2595.95947010472,49161.9961121008,39100.9230766398,43778.4543971923
"DCCO",2008,"SCMP","Atlantic",2008,"breeding","3Gen-Recent","doccor",2390,44965.4473416156,NA,2642.66073592757,50399.9883332121,40239.1991224564,44975.2199244109
"DCCO",2009,"SCMP","Atlantic",2009,"breeding","3Gen-Recent","doccor",2390,46206.0759039686,NA,2707.97761125222,51735.8561134863,41304.2296704122,46203.0696409458
"DCCO",2010,"SCMP","Atlantic",2010,"breeding","3Gen-Recent","doccor",2390,47459.8951574191,NA,2805.87030741731,53291.5602336404,42305.926083937,47465.9894951378
"DCCO",2011,"SCMP","Atlantic",2011,"breeding","3Gen-Recent","doccor",2390,48771.9092810008,NA,2955.33889430558,54943.8302873774,43196.9451574582,48759.913479943
"DCCO",2012,"SCMP","Atlantic",2012,"breeding","3Gen-Recent","doccor",2390,50094.4697471058,NA,3178.53922617453,56734.0555613216,44062.9491178802,50086.4335799242
"DCCO",2013,"SCMP","Atlantic",2013,"breeding","3Gen-Recent","doccor",2390,51443.9590655743,NA,3497.42924480707,58889.7417084589,44798.5069240746,51445.6971366645
"DCCO",2014,"SCMP","Atlantic",2014,"breeding","3Gen-Recent","doccor",2390,52847.465625425,NA,3930.38515943947,61308.9011090327,45628.2805193655,52838.5965711953
"DCCO",2015,"SCMP","Atlantic",2015,"breeding","3Gen-Recent","doccor",2390,54249.3042953794,NA,4490.55730465593,64234.4284822068,46138.5896530741,54265.9942562547
"DCCO",2016,"SCMP","Atlantic",2016,"breeding","3Gen-Recent","doccor",2390,55734.1216579681,NA,5186.50004610793,67407.9549215552,46722.8924219573,55728.1724774498
"DCCO",2006,"SCMP","Atlantic",2006,"breeding","10-years","doccor",2390,42613.2734013992,NA,2559.165110172,47882.8014267051,37969.9282119858,42613.7953074262
"DCCO",2007,"SCMP","Atlantic",2007,"breeding","10-years","doccor",2390,43769.8056934248,NA,2595.95947010472,49161.9961121008,39100.9230766398,43778.4543971923
"DCCO",2008,"SCMP","Atlantic",2008,"breeding","10-years","doccor",2390,44965.4473416156,NA,2642.66073592757,50399.9883332121,40239.1991224564,44975.2199244109
"DCCO",2009,"SCMP","Atlantic",2009,"breeding","10-years","doccor",2390,46206.0759039686,NA,2707.97761125222,51735.8561134863,41304.2296704122,46203.0696409458
"DCCO",2010,"SCMP","Atlantic",2010,"breeding","10-years","doccor",2390,47459.8951574191,NA,2805.87030741731,53291.5602336404,42305.926083937,47465.9894951378
"DCCO",2011,"SCMP","Atlantic",2011,"breeding","10-years","doccor",2390,48771.9092810008,NA,2955.33889430558,54943.8302873774,43196.9451574582,48759.913479943
"DCCO",2012,"SCMP","Atlantic",2012,"breeding","10-years","doccor",2390,50094.4697471058,NA,3178.53922617453,56734.0555613216,44062.9491178802,50086.4335799242
"DCCO",2013,"SCMP","Atlantic",2013,"breeding","10-years","doccor",2390,51443.9590655743,NA,3497.42924480707,58889.7417084589,44798.5069240746,51445.6971366645
"DCCO",2014,"SCMP","Atlantic",2014,"breeding","10-years","doccor",2390,52847.465625425,NA,3930.38515943947,61308.9011090327,45628.2805193655,52838.5965711953
"DCCO",2015,"SCMP","Atlantic",2015,"breeding","10-years","doccor",2390,54249.3042953794,NA,4490.55730465593,64234.4284822068,46138.5896530741,54265.9942562547
"DCCO",2016,"SCMP","Atlantic",2016,"breeding","10-years","doccor",2390,55734.1216579681,NA,5186.50004610793,67407.9549215552,46722.8924219573,55728.1724774498
"GBBG",1987,"SCMP","Atlantic",1987,"breeding","all years","gbbgul",5280,137501.387345059,NA,15686.4373520592,173338.143179268,111570.271935717,137740.746171723
"GBBG",1988,"SCMP","Atlantic",1988,"breeding","all years","gbbgul",5280,131250.913892663,NA,14370.7520105277,163122.411328605,107499.069222956,131138.50533147
"GBBG",1989,"SCMP","Atlantic",1989,"breeding","all years","gbbgul",5280,124713.879824643,NA,13536.1572209433,154850.825492034,102453.677962602,124658.573354544
"GBBG",1990,"SCMP","Atlantic",1990,"breeding","all years","gbbgul",5280,118561.810754,NA,13001.6229654679,147703.992956493,97142.8801544914,118329.430128587
"GBBG",1991,"SCMP","Atlantic",1991,"breeding","all years","gbbgul",5280,112325.912500904,NA,12626.3222003337,141231.735866374,91686.9226955932,112151.513749933
"GBBG",1992,"SCMP","Atlantic",1992,"breeding","all years","gbbgul",5280,106192.446979049,NA,12315.1409541926,134257.915587445,86473.2252785303,106151.085548377
"GBBG",1993,"SCMP","Atlantic",1993,"breeding","all years","gbbgul",5280,100233.799288984,NA,12010.938915766,127889.438626722,81006.4769459037,100303.834666253
"GBBG",1994,"SCMP","Atlantic",1994,"breeding","all years","gbbgul",5280,94599.9790636129,NA,11682.7557629494,121429.981978167,76250.2932767498,94634.0349420607
"GBBG",1995,"SCMP","Atlantic",1995,"breeding","all years","gbbgul",5280,89308.1939247133,NA,11315.5055860739,115029.450621208,71877.053313932,89219.827081218
"GBBG",1996,"SCMP","Atlantic",1996,"breeding","all years","gbbgul",5280,84083.5125231365,NA,10902.8594433526,108878.743351115,67581.6612976061,84085.2024632213
